date,wp5,train,u,v,ws,wd
2009-12-31 04:00:00,0.7609999999999999,1.0,3.21,5.0,5.94,32.73
2009-12-31 05:00:00,0.711,1.0,3.25,4.65,5.67,34.91
2009-12-31 06:00:00,0.682,1.0,3.23,4.38,5.44,36.37
2009-12-31 07:00:00,0.7020000000000001,1.0,3.24,4.31,5.39,36.95
2009-12-31 08:00:00,0.593,1.0,3.27,4.37,5.46,36.79
2009-12-31 09:00:00,0.632,1.0,3.26,4.47,5.53,36.15
2009-12-31 10:00:00,0.435,1.0,3.2,4.51,5.53,35.33
2009-12-31 11:00:00,0.29600000000000004,1.0,3.11,4.47,5.44,34.82
2009-12-31 12:00:00,0.395,1.0,3.06,4.34,5.31,35.2
2009-12-31 13:00:00,0.474,1.0,2.94,3.44,4.52,40.54
2009-12-31 14:00:00,0.46399999999999997,1.0,3.33,3.27,4.67,45.52
2009-12-31 15:00:00,0.385,1.0,3.81,3.27,5.02,49.37
2009-12-31 16:00:00,0.35600000000000004,1.0,4.29,3.34,5.43,52.09
2009-12-31 17:00:00,0.267,1.0,4.66,3.37,5.75,54.12
2009-12-31 18:00:00,0.217,1.0,4.79,3.23,5.78,56.02
2009-12-31 19:00:00,0.158,1.0,4.62,2.84,5.42,58.38
2009-12-31 20:00:00,0.138,1.0,4.26,2.32,4.85,61.41
2009-12-31 21:00:00,0.109,1.0,3.9,1.83,4.31,64.85
2009-12-31 22:00:00,0.14800000000000002,1.0,3.68,1.48,3.97,68.09
2009-12-31 23:00:00,0.188,1.0,3.63,1.18,3.82,71.96
2010-01-01 00:00:00,0.14800000000000002,1.0,3.74,0.79,3.82,78.05
2010-01-01 01:00:00,0.158,1.0,4.21,1.11,4.35,75.26
2010-01-01 02:00:00,0.20800000000000002,1.0,4.61,0.44,4.63,84.51
2010-01-01 03:00:00,0.267,1.0,5.08,-0.3,5.09,93.39
2010-01-01 04:00:00,0.22699999999999998,1.0,5.56,-1.02,5.65,100.42
2010-01-01 05:00:00,0.237,1.0,5.95,-1.54,6.15,104.51
2010-01-01 06:00:00,0.405,1.0,6.18,-1.66,6.4,105.03
2010-01-01 07:00:00,0.652,1.0,6.19,-1.28,6.32,101.66
2010-01-01 08:00:00,0.741,1.0,5.98,-0.67,6.02,96.41
2010-01-01 09:00:00,0.85,1.0,5.63,-0.22,5.63,92.26
2010-01-01 10:00:00,0.721,1.0,5.18,-0.22,5.18,92.46
2010-01-01 11:00:00,0.7809999999999999,1.0,4.82,-0.66,4.86,97.75
2010-01-01 12:00:00,0.642,1.0,4.72,-1.42,4.93,106.73
2010-01-01 13:00:00,0.573,1.0,5.84,-2.9,6.52,116.39
2010-01-01 14:00:00,0.5429999999999999,1.0,6.38,-3.72,7.39,120.26
2010-01-01 15:00:00,0.425,1.0,6.82,-4.16,7.99,121.4
2010-01-01 16:00:00,0.455,1.0,7.11,-4.32,8.32,121.31
2010-01-01 17:00:00,0.474,1.0,7.18,-4.35,8.4,121.2
2010-01-01 18:00:00,0.672,1.0,6.96,-4.39,8.23,122.24
2010-01-01 19:00:00,0.662,1.0,6.42,-4.56,7.87,125.41
2010-01-01 20:00:00,0.672,1.0,5.7,-4.83,7.48,130.28
2010-01-01 21:00:00,0.455,1.0,5.03,-5.14,7.19,135.63
2010-01-01 22:00:00,0.514,1.0,4.54,-5.41,7.07,140.0
2010-01-01 23:00:00,0.613,1.0,4.2,-5.6,7.0,143.14
2010-01-02 00:00:00,0.652,1.0,3.89,-5.64,6.85,145.4
2010-01-02 01:00:00,0.741,1.0,4.16,-4.57,6.18,137.71
2010-01-02 02:00:00,0.672,1.0,4.21,-4.69,6.3,138.04
2010-01-02 03:00:00,0.7020000000000001,1.0,4.32,-5.0,6.6,139.18
2010-01-02 04:00:00,0.7909999999999999,1.0,4.45,-5.42,7.01,140.63
2010-01-02 05:00:00,0.741,1.0,4.59,-5.85,7.43,141.87
2010-01-02 06:00:00,0.8,1.0,4.72,-6.16,7.76,142.52
2010-01-02 07:00:00,0.889,1.0,4.82,-6.27,7.91,142.43
2010-01-02 08:00:00,0.899,1.0,4.89,-6.26,7.95,141.99
2010-01-02 09:00:00,0.899,1.0,4.94,-6.25,7.96,141.67
2010-01-02 10:00:00,0.909,1.0,4.96,-6.31,8.03,141.82
2010-01-02 11:00:00,0.929,1.0,5.02,-6.45,8.17,142.11
2010-01-02 12:00:00,0.929,1.0,5.16,-6.62,8.4,142.07
2010-01-02 13:00:00,0.83,1.0,6.17,-5.96,8.58,133.99
2010-01-02 14:00:00,0.87,1.0,6.48,-6.2,8.97,133.75
2010-01-02 15:00:00,0.9490000000000001,1.0,6.62,-6.69,9.41,135.33
2010-01-02 16:00:00,0.929,1.0,6.61,-7.29,9.84,137.8
2010-01-02 17:00:00,0.9390000000000001,1.0,6.46,-7.77,10.1,140.25
2010-01-02 18:00:00,0.968,1.0,6.19,-7.92,10.05,141.96
2010-01-02 19:00:00,0.968,1.0,5.82,-7.58,9.56,142.48
2010-01-02 20:00:00,0.958,1.0,5.38,-6.94,8.78,142.21
2010-01-02 21:00:00,0.899,1.0,4.9,-6.23,7.92,141.8
2010-01-02 22:00:00,0.83,1.0,4.43,-5.66,7.18,141.96
2010-01-02 23:00:00,0.731,1.0,4.03,-5.26,6.63,142.5
2010-01-03 00:00:00,0.573,1.0,3.81,-5.01,6.3,142.78
2010-01-03 01:00:00,0.504,1.0,4.73,-4.39,6.46,132.88
2010-01-03 02:00:00,0.504,1.0,4.63,-4.44,6.42,133.8
2010-01-03 03:00:00,0.484,1.0,4.58,-4.55,6.46,134.75
2010-01-03 04:00:00,0.652,1.0,4.58,-4.68,6.55,135.58
2010-01-03 05:00:00,0.7809999999999999,1.0,4.62,-4.8,6.66,136.09
2010-01-03 06:00:00,0.909,1.0,4.68,-4.86,6.75,136.11
2010-01-03 07:00:00,0.85,1.0,4.75,-4.84,6.78,135.53
2010-01-03 08:00:00,0.899,1.0,4.84,-4.76,6.78,134.52
2010-01-03 09:00:00,0.929,1.0,4.95,-4.67,6.81,133.31
2010-01-03 10:00:00,0.9490000000000001,1.0,5.1,-4.62,6.88,132.19
2010-01-03 11:00:00,0.9490000000000001,1.0,5.27,-4.67,7.05,131.53
2010-01-03 12:00:00,0.958,1.0,5.47,-4.87,7.32,131.72
2010-01-03 13:00:00,0.968,1.0,6.73,-5.8,8.88,130.75
2010-01-03 14:00:00,0.978,1.0,7.16,-6.45,9.64,132.0
2010-01-03 15:00:00,0.978,1.0,7.23,-6.89,9.99,133.61
2010-01-03 16:00:00,0.968,1.0,7.03,-7.17,10.04,135.55
2010-01-03 17:00:00,0.978,1.0,6.68,-7.38,9.95,137.83
2010-01-03 18:00:00,0.978,1.0,6.29,-7.6,9.87,140.41
2010-01-03 19:00:00,0.978,1.0,5.95,-7.9,9.89,143.0
2010-01-03 20:00:00,0.978,1.0,5.7,-8.14,9.94,145.0
2010-01-03 21:00:00,0.978,1.0,5.53,-8.14,9.84,145.81
2010-01-03 22:00:00,0.978,1.0,5.44,-7.79,9.5,145.08
2010-01-03 23:00:00,0.968,1.0,5.4,-7.28,9.06,143.43
2010-01-04 00:00:00,0.968,1.0,5.38,-6.86,8.72,141.9
2010-01-04 01:00:00,0.958,1.0,5.91,-6.62,8.87,138.21
2010-01-04 02:00:00,0.9490000000000001,1.0,5.76,-6.72,8.85,139.4
2010-01-04 03:00:00,0.958,1.0,5.55,-6.75,8.74,140.61
2010-01-04 04:00:00,0.968,1.0,5.31,-6.73,8.57,141.7
2010-01-04 05:00:00,0.968,1.0,5.11,-6.64,8.38,142.39
2010-01-04 06:00:00,0.9490000000000001,1.0,5.01,-6.48,8.19,142.28
2010-01-04 07:00:00,0.958,1.0,5.04,-6.25,8.03,141.14
2010-01-04 08:00:00,0.958,1.0,5.11,-6.01,7.89,139.61
2010-01-04 09:00:00,0.968,1.0,5.12,-5.8,7.74,138.56
2010-01-04 10:00:00,0.958,1.0,4.99,-5.68,7.56,138.69
2010-01-04 11:00:00,0.9490000000000001,1.0,4.8,-5.68,7.44,139.81
2010-01-04 12:00:00,0.909,1.0,4.67,-5.84,7.48,141.37
2010-01-04 13:00:00,0.889,1.0,5.08,-5.63,7.58,137.93
2010-01-04 14:00:00,0.9490000000000001,1.0,5.2,-5.88,7.85,138.52
2010-01-04 15:00:00,0.9390000000000001,1.0,5.24,-6.04,8.0,139.01
2010-01-04 16:00:00,0.919,1.0,5.21,-6.11,8.03,139.56
2010-01-04 17:00:00,0.909,1.0,5.06,-6.14,7.96,140.53
2010-01-04 18:00:00,0.83,1.0,4.74,-6.16,7.77,142.41
2010-01-04 19:00:00,0.7509999999999999,1.0,4.24,-6.17,7.49,145.49
2010-01-04 20:00:00,0.7909999999999999,1.0,3.7,-6.13,7.16,148.89
2010-01-04 21:00:00,0.84,1.0,3.29,-5.98,6.82,151.19
2010-01-04 22:00:00,0.741,1.0,3.13,-5.67,6.48,151.13
2010-01-04 23:00:00,0.642,1.0,3.17,-5.31,6.18,149.13
2010-01-05 00:00:00,0.524,1.0,3.33,-5.0,6.01,146.37
2010-01-05 01:00:00,0.435,1.0,3.9,-4.67,6.09,140.13
2010-01-05 02:00:00,0.375,1.0,3.94,-4.69,6.13,140.01
2010-01-05 03:00:00,0.35600000000000004,1.0,3.99,-4.68,6.15,139.51
2010-01-05 04:00:00,0.27699999999999997,1.0,4.08,-4.64,6.17,138.69
2010-01-05 05:00:00,0.336,1.0,4.2,-4.58,6.22,137.51
2010-01-05 06:00:00,0.514,1.0,4.39,-4.53,6.31,135.92
2010-01-05 07:00:00,0.7020000000000001,1.0,4.65,-4.49,6.46,134.04
2010-01-05 08:00:00,0.711,1.0,4.9,-4.48,6.64,132.41
2010-01-05 09:00:00,0.711,1.0,5.06,-4.49,6.76,131.58
2010-01-05 10:00:00,0.652,1.0,5.07,-4.53,6.8,131.8
2010-01-05 11:00:00,0.46399999999999997,1.0,5.02,-4.58,6.8,132.42
2010-01-05 12:00:00,0.405,1.0,5.03,-4.62,6.82,132.56
2010-01-05 13:00:00,0.484,1.0,5.24,-3.91,6.54,126.76
2010-01-05 14:00:00,0.593,1.0,5.4,-4.42,6.98,129.3
2010-01-05 15:00:00,0.583,1.0,5.33,-5.01,7.32,133.23
2010-01-05 16:00:00,0.603,1.0,5.09,-5.6,7.56,137.73
2010-01-05 17:00:00,0.623,1.0,4.75,-6.08,7.71,141.98
2010-01-05 18:00:00,0.5429999999999999,1.0,4.4,-6.34,7.72,145.24
2010-01-05 19:00:00,0.46399999999999997,1.0,4.1,-6.31,7.52,146.96
2010-01-05 20:00:00,0.425,1.0,3.88,-6.04,7.17,147.28
2010-01-05 21:00:00,0.375,1.0,3.74,-5.62,6.75,146.36
2010-01-05 22:00:00,0.366,1.0,3.69,-5.15,6.34,144.37
2010-01-05 23:00:00,0.316,1.0,3.73,-4.76,6.05,141.92
2010-01-06 00:00:00,0.247,1.0,3.83,-4.56,5.96,140.01
2010-01-06 01:00:00,0.14800000000000002,1.0,4.41,-3.92,5.9,131.61
2010-01-06 02:00:00,0.128,1.0,4.5,-4.09,6.08,132.25
2010-01-06 03:00:00,0.109,1.0,4.44,-4.22,6.12,133.52
2010-01-06 04:00:00,0.079,1.0,4.29,-4.31,6.08,135.13
2010-01-06 05:00:00,0.079,1.0,4.14,-4.38,6.03,136.61
2010-01-06 06:00:00,0.158,1.0,4.09,-4.44,6.03,137.38
2010-01-06 07:00:00,0.188,1.0,4.18,-4.49,6.14,137.06
2010-01-06 08:00:00,0.22699999999999998,1.0,4.35,-4.55,6.29,136.24
2010-01-06 09:00:00,0.27699999999999997,1.0,4.49,-4.6,6.43,135.7
2010-01-06 10:00:00,0.257,1.0,4.52,-4.67,6.5,135.92
2010-01-06 11:00:00,0.336,1.0,4.49,-4.75,6.54,136.64
2010-01-06 12:00:00,0.20800000000000002,1.0,4.48,-4.87,6.62,137.38
2010-01-06 13:00:00,0.17800000000000002,1.0,4.44,-4.54,6.35,135.58
2010-01-06 14:00:00,0.217,1.0,4.46,-4.82,6.57,137.21
2010-01-06 15:00:00,0.17800000000000002,1.0,4.58,-4.88,6.69,136.87
2010-01-06 16:00:00,0.217,1.0,4.73,-4.8,6.73,135.4
2010-01-06 17:00:00,0.20800000000000002,1.0,4.85,-4.64,6.71,133.76
2010-01-06 18:00:00,0.198,1.0,4.86,-4.52,6.64,132.91
2010-01-06 19:00:00,0.17800000000000002,1.0,4.71,-4.49,6.51,133.64
2010-01-06 20:00:00,0.14800000000000002,1.0,4.37,-4.5,6.27,135.8
2010-01-06 21:00:00,0.14800000000000002,1.0,3.83,-4.42,5.85,139.16
2010-01-06 22:00:00,0.08900000000000001,1.0,3.09,-4.2,5.22,143.72
2010-01-06 23:00:00,0.049,1.0,2.31,-3.88,4.52,149.27
2010-01-07 00:00:00,0.01,1.0,1.67,-3.53,3.91,154.65
2010-01-07 01:00:00,0.0,1.0,3.39,-2.23,4.06,123.36
2010-01-07 02:00:00,0.0,1.0,3.72,-2.04,4.24,118.76
2010-01-07 03:00:00,0.0,1.0,3.75,-1.94,4.22,117.33
2010-01-07 04:00:00,0.0,1.0,3.56,-1.89,4.03,117.96
2010-01-07 05:00:00,0.03,1.0,3.28,-1.86,3.77,119.59
2010-01-07 06:00:00,0.03,1.0,3.03,-1.81,3.53,120.81
2010-01-07 07:00:00,0.04,1.0,2.89,-1.69,3.35,120.37
2010-01-07 08:00:00,0.02,1.0,2.81,-1.57,3.22,119.22
2010-01-07 09:00:00,0.01,1.0,2.67,-1.49,3.06,119.24
2010-01-07 10:00:00,0.02,1.0,2.4,-1.49,2.82,121.9
2010-01-07 11:00:00,0.03,1.0,2.01,-1.45,2.48,125.91
2010-01-07 12:00:00,0.03,1.0,1.53,-1.23,1.97,128.77
2010-01-07 13:00:00,0.0,1.0,1.0,0.08,1.0,85.51
2010-01-07 14:00:00,0.01,1.0,0.83,0.76,1.13,47.5
2010-01-07 15:00:00,0.02,1.0,0.84,1.45,1.68,30.12
2010-01-07 16:00:00,0.069,1.0,0.98,2.11,2.33,24.97
2010-01-07 17:00:00,0.069,1.0,1.19,2.64,2.9,24.23
2010-01-07 18:00:00,0.069,1.0,1.41,2.97,3.29,25.43
2010-01-07 19:00:00,0.03,1.0,1.6,3.05,3.44,27.65
2010-01-07 20:00:00,0.02,1.0,1.67,2.94,3.38,29.53
2010-01-07 21:00:00,0.0,1.0,1.56,2.79,3.19,29.21
2010-01-07 22:00:00,0.0,1.0,1.24,2.65,2.92,25.04
2010-01-07 23:00:00,0.0,1.0,0.84,2.4,2.54,19.2
2010-01-08 00:00:00,0.0,1.0,0.53,1.88,1.95,15.76
2010-01-08 01:00:00,0.0,1.0,0.0,-0.2,0.2,178.89
2010-01-08 02:00:00,0.0,1.0,-0.04,-1.48,1.48,181.5
2010-01-08 03:00:00,0.01,1.0,-0.21,-2.35,2.36,185.13
2010-01-08 04:00:00,0.0,1.0,-0.44,-2.88,2.91,188.65
2010-01-08 05:00:00,0.01,1.0,-0.58,-3.14,3.2,190.39
2010-01-08 06:00:00,0.04,1.0,-0.46,-3.19,3.22,188.24
2010-01-08 07:00:00,0.049,1.0,-0.02,-3.09,3.09,180.37
2010-01-08 08:00:00,0.079,1.0,0.47,-3.08,3.11,171.38
2010-01-08 09:00:00,0.08900000000000001,1.0,0.63,-3.39,3.45,169.51
2010-01-08 10:00:00,0.138,1.0,0.23,-4.18,4.18,176.91
2010-01-08 11:00:00,0.20800000000000002,1.0,-0.44,-5.21,5.23,184.85
2010-01-08 12:00:00,0.257,1.0,-0.95,-6.17,6.25,188.71
2010-01-08 13:00:00,0.17800000000000002,1.0,-0.11,-5.73,5.73,181.09
2010-01-08 14:00:00,0.247,1.0,0.53,-6.45,6.47,175.29
2010-01-08 15:00:00,0.198,1.0,0.98,-7.52,7.58,172.58
2010-01-08 16:00:00,0.29600000000000004,1.0,1.29,-8.71,8.81,171.6
2010-01-08 17:00:00,0.217,1.0,1.54,-9.72,9.85,171.03
2010-01-08 18:00:00,0.188,1.0,1.81,-10.22,10.38,169.95
2010-01-08 19:00:00,0.198,1.0,2.17,-9.99,10.23,167.75
2010-01-08 20:00:00,0.455,1.0,2.54,-9.31,9.65,164.73
2010-01-08 21:00:00,0.642,1.0,2.82,-8.56,9.01,161.75
2010-01-08 22:00:00,0.662,1.0,2.95,-8.05,8.57,159.86
2010-01-08 23:00:00,0.563,1.0,3.01,-7.7,8.27,158.68
2010-01-09 00:00:00,0.415,1.0,3.11,-7.37,8.0,157.12
2010-01-09 01:00:00,0.563,1.0,3.55,-5.65,6.67,147.87
2010-01-09 02:00:00,0.7609999999999999,1.0,3.58,-5.85,6.86,148.52
2010-01-09 03:00:00,0.632,1.0,3.76,-5.89,6.99,147.41
2010-01-09 04:00:00,0.623,1.0,4.01,-5.81,7.06,145.41
2010-01-09 05:00:00,0.731,1.0,4.18,-5.69,7.06,143.73
2010-01-09 06:00:00,0.741,1.0,4.13,-5.6,6.96,143.63
2010-01-09 07:00:00,0.573,1.0,3.76,-5.59,6.73,146.03
2010-01-09 08:00:00,0.524,1.0,3.21,-5.56,6.41,150.02
2010-01-09 09:00:00,0.395,1.0,2.62,-5.39,6.0,154.07
2010-01-09 10:00:00,0.217,1.0,2.15,-5.04,5.48,156.93
2010-01-09 11:00:00,0.217,1.0,1.76,-4.68,5.0,159.32
2010-01-09 12:00:00,0.198,1.0,1.42,-4.52,4.74,162.6
2010-01-09 13:00:00,0.20800000000000002,1.0,1.92,-4.55,4.94,157.18
2010-01-09 14:00:00,0.20800000000000002,1.0,1.37,-4.95,5.14,164.58
2010-01-09 15:00:00,0.17800000000000002,1.0,0.87,-5.44,5.51,170.89
2010-01-09 16:00:00,0.128,1.0,0.46,-5.95,5.96,175.62
2010-01-09 17:00:00,0.049,1.0,0.15,-6.36,6.36,178.63
2010-01-09 18:00:00,0.04,1.0,0.01,-6.58,6.58,179.91
2010-01-09 19:00:00,0.03,1.0,0.05,-6.52,6.52,179.58
2010-01-09 20:00:00,0.04,1.0,0.19,-6.24,6.24,178.29
2010-01-09 21:00:00,0.04,1.0,0.32,-5.78,5.79,176.79
2010-01-09 22:00:00,0.02,1.0,0.39,-5.23,5.24,175.73
2010-01-09 23:00:00,0.01,1.0,0.46,-4.7,4.72,174.46
2010-01-10 00:00:00,0.01,1.0,0.63,-4.32,4.36,171.73
2010-01-10 01:00:00,0.01,1.0,1.75,-4.04,4.4,156.58
2010-01-10 02:00:00,0.01,1.0,2.34,-3.9,4.55,149.08
2010-01-10 03:00:00,0.08900000000000001,1.0,2.74,-3.8,4.69,144.26
2010-01-10 04:00:00,0.158,1.0,3.0,-3.69,4.76,140.9
2010-01-10 05:00:00,0.27699999999999997,1.0,3.18,-3.49,4.72,137.68
2010-01-10 06:00:00,0.14800000000000002,1.0,3.33,-3.13,4.57,133.19
2010-01-10 07:00:00,0.04,1.0,3.5,-2.54,4.33,125.97
2010-01-10 08:00:00,0.069,1.0,3.72,-1.79,4.13,115.65
2010-01-10 09:00:00,0.14800000000000002,1.0,4.01,-0.94,4.12,103.16
2010-01-10 10:00:00,0.128,1.0,4.37,-0.07,4.37,90.9
2010-01-10 11:00:00,0.14800000000000002,1.0,4.73,0.72,4.79,81.31
2010-01-10 12:00:00,0.29600000000000004,1.0,5.04,1.34,5.21,75.1
2010-01-10 13:00:00,0.34600000000000003,1.0,5.17,1.21,5.31,76.87
2010-01-10 14:00:00,0.27699999999999997,1.0,5.64,1.41,5.81,75.98
2010-01-10 15:00:00,0.34600000000000003,1.0,6.27,1.75,6.51,74.41
2010-01-10 16:00:00,0.395,1.0,6.97,2.19,7.3,72.53
2010-01-10 17:00:00,0.366,1.0,7.61,2.7,8.07,70.45
2010-01-10 18:00:00,0.642,1.0,8.05,3.24,8.68,68.1
2010-01-10 19:00:00,0.613,1.0,8.22,3.77,9.04,65.38
2010-01-10 20:00:00,0.6920000000000001,1.0,8.17,4.24,9.2,62.57
2010-01-10 21:00:00,0.879,1.0,8.02,4.61,9.25,60.11
2010-01-10 22:00:00,0.958,1.0,7.88,4.86,9.25,58.35
2010-01-10 23:00:00,0.968,1.0,7.76,5.01,9.23,57.13
2010-01-11 00:00:00,0.958,1.0,7.66,5.14,9.23,56.17
2010-01-11 01:00:00,0.978,1.0,7.73,6.15,9.88,51.47
2010-01-11 02:00:00,0.978,1.0,7.66,6.41,9.98,50.08
2010-01-11 03:00:00,0.968,1.0,7.54,6.57,10.0,48.94
2010-01-11 04:00:00,0.968,1.0,7.39,6.63,9.93,48.09
2010-01-11 05:00:00,0.958,1.0,7.24,6.58,9.79,47.74
2010-01-11 06:00:00,0.968,1.0,7.14,6.39,9.58,48.16
2010-01-11 07:00:00,0.978,1.0,7.1,6.07,9.34,49.49
2010-01-11 08:00:00,0.978,1.0,7.08,5.73,9.1,51.02
2010-01-11 09:00:00,0.968,1.0,7.01,5.53,8.93,51.7
2010-01-11 10:00:00,0.899,1.0,6.85,5.58,8.83,50.81
2010-01-11 11:00:00,0.7709999999999999,1.0,6.63,5.72,8.75,49.2
2010-01-11 12:00:00,0.672,1.0,6.4,5.73,8.59,48.14
2010-01-11 13:00:00,0.623,1.0,5.73,4.04,7.01,54.83
2010-01-11 14:00:00,0.46399999999999997,1.0,5.82,3.57,6.82,58.5
2010-01-11 15:00:00,0.46399999999999997,1.0,5.95,2.89,6.61,64.09
2010-01-11 16:00:00,0.366,1.0,6.01,2.06,6.36,71.06
2010-01-11 17:00:00,0.336,1.0,5.84,1.15,5.95,78.87
2010-01-11 18:00:00,0.188,1.0,5.23,0.2,5.24,87.8
2010-01-11 19:00:00,0.14800000000000002,1.0,4.08,-0.72,4.15,100.04
2010-01-11 20:00:00,0.08900000000000001,1.0,2.68,-1.57,3.1,120.36
2010-01-11 21:00:00,0.049,1.0,1.39,-2.28,2.67,148.58
2010-01-11 22:00:00,0.03,1.0,0.53,-2.8,2.85,169.3
2010-01-11 23:00:00,0.03,1.0,0.1,-3.13,3.13,178.11
2010-01-12 00:00:00,0.04,1.0,0.05,-3.24,3.24,179.12
2010-01-12 01:00:00,0.04,1.0,0.89,-3.19,3.31,164.34
2010-01-12 02:00:00,0.08900000000000001,1.0,1.18,-3.15,3.37,159.53
2010-01-12 03:00:00,0.11900000000000001,1.0,1.52,-2.88,3.25,152.22
2010-01-12 04:00:00,0.109,1.0,1.84,-2.52,3.12,143.91
2010-01-12 05:00:00,0.109,1.0,2.0,-2.33,3.07,139.28
2010-01-12 06:00:00,0.138,1.0,1.87,-2.58,3.18,144.07
2010-01-12 07:00:00,0.158,1.0,1.35,-3.43,3.68,158.44
2010-01-12 08:00:00,0.198,1.0,0.69,-4.55,4.6,171.41
2010-01-12 09:00:00,0.237,1.0,0.17,-5.51,5.51,178.26
2010-01-12 10:00:00,0.158,1.0,0.01,-5.96,5.96,179.86
2010-01-12 11:00:00,0.109,1.0,0.12,-5.97,5.97,178.86
2010-01-12 12:00:00,0.069,1.0,0.29,-5.69,5.7,177.08
2010-01-12 13:00:00,0.04,1.0,2.17,-5.43,5.85,158.2
2010-01-12 14:00:00,0.04,1.0,2.51,-5.62,6.15,155.96
2010-01-12 15:00:00,0.059000000000000004,1.0,2.63,-5.58,6.17,154.76
2010-01-12 16:00:00,0.08900000000000001,1.0,2.63,-5.37,5.98,153.88
2010-01-12 17:00:00,0.079,1.0,2.63,-5.04,5.68,152.45
2010-01-12 18:00:00,0.08900000000000001,1.0,2.74,-4.66,5.41,149.52
2010-01-12 19:00:00,0.099,1.0,3.07,-4.28,5.27,144.41
2010-01-12 20:00:00,0.168,1.0,3.5,-3.82,5.18,137.48
2010-01-12 21:00:00,0.198,1.0,3.91,-3.15,5.03,128.86
2010-01-12 22:00:00,0.069,1.0,4.19,-2.24,4.76,118.13
2010-01-12 23:00:00,0.01,1.0,4.34,-1.31,4.53,106.84
2010-01-13 00:00:00,0.03,1.0,4.37,-0.66,4.42,98.64
2010-01-13 01:00:00,0.29600000000000004,1.0,4.33,-0.68,4.38,98.89
2010-01-13 02:00:00,0.494,1.0,4.42,-0.36,4.43,94.64
2010-01-13 03:00:00,0.385,1.0,4.4,0.15,4.41,88.06
2010-01-13 04:00:00,0.20800000000000002,1.0,4.34,0.79,4.41,79.75
2010-01-13 05:00:00,0.079,1.0,4.32,1.48,4.57,71.13
2010-01-13 06:00:00,0.29600000000000004,1.0,4.42,2.14,4.91,64.12
2010-01-13 07:00:00,0.287,1.0,4.7,2.73,5.44,59.87
2010-01-13 08:00:00,0.267,1.0,5.12,3.23,6.06,57.76
2010-01-13 09:00:00,0.425,1.0,5.62,3.68,6.72,56.82
2010-01-13 10:00:00,0.7020000000000001,1.0,6.14,4.08,7.37,56.39
2010-01-13 11:00:00,0.5529999999999999,1.0,6.65,4.45,8.0,56.21
2010-01-13 12:00:00,0.731,1.0,7.12,4.78,8.57,56.11
2010-01-13 13:00:00,0.83,1.0,7.78,5.55,9.56,54.48
2010-01-13 14:00:00,0.9490000000000001,1.0,8.37,6.19,10.41,53.49
2010-01-13 15:00:00,0.9490000000000001,1.0,8.44,6.56,10.69,52.17
2010-01-13 16:00:00,0.9390000000000001,1.0,8.14,6.7,10.55,50.56
2010-01-13 17:00:00,0.9490000000000001,1.0,7.61,6.7,10.14,48.66
2010-01-13 18:00:00,0.968,1.0,7.0,6.62,9.63,46.59
2010-01-13 19:00:00,0.968,1.0,6.43,6.53,9.17,44.56
2010-01-13 20:00:00,0.968,1.0,5.99,6.42,8.78,43.02
2010-01-13 21:00:00,0.978,1.0,5.71,6.24,8.46,42.47
2010-01-13 22:00:00,0.978,1.0,5.63,5.97,8.21,43.31
2010-01-13 23:00:00,0.978,1.0,5.69,5.64,8.01,45.26
2010-01-14 00:00:00,0.968,1.0,5.8,5.25,7.82,47.84
2010-01-14 01:00:00,0.9490000000000001,1.0,5.84,4.31,7.26,53.57
2010-01-14 02:00:00,0.899,1.0,5.83,3.95,7.04,55.85
2010-01-14 03:00:00,0.7809999999999999,1.0,5.58,3.74,6.72,56.16
2010-01-14 04:00:00,0.573,1.0,5.2,3.66,6.36,54.84
2010-01-14 05:00:00,0.445,1.0,4.83,3.72,6.1,52.43
2010-01-14 06:00:00,0.435,1.0,4.63,3.9,6.05,49.84
2010-01-14 07:00:00,0.484,1.0,4.68,4.21,6.29,48.04
2010-01-14 08:00:00,0.425,1.0,4.86,4.55,6.66,46.87
2010-01-14 09:00:00,0.435,1.0,4.96,4.83,6.92,45.74
2010-01-14 10:00:00,0.455,1.0,4.85,4.99,6.96,44.18
2010-01-14 11:00:00,0.573,1.0,4.63,5.11,6.9,42.17
2010-01-14 12:00:00,0.82,1.0,4.47,5.32,6.95,40.04
2010-01-14 13:00:00,0.86,1.0,4.56,4.94,6.72,42.69
2010-01-14 14:00:00,0.9390000000000001,1.0,4.71,5.54,7.27,40.35
2010-01-14 15:00:00,0.958,1.0,4.77,6.09,7.73,38.07
2010-01-14 16:00:00,0.958,1.0,4.77,6.56,8.11,36.02
2010-01-14 17:00:00,0.9390000000000001,1.0,4.75,6.94,8.41,34.42
2010-01-14 18:00:00,0.889,1.0,4.78,7.21,8.65,33.51
2010-01-14 19:00:00,0.919,1.0,4.87,7.37,8.83,33.46
2010-01-14 20:00:00,0.958,1.0,5.0,7.4,8.93,34.05
2010-01-14 21:00:00,0.958,1.0,5.1,7.28,8.89,35.03
2010-01-14 22:00:00,0.899,1.0,5.16,7.02,8.71,36.31
2010-01-14 23:00:00,0.958,1.0,5.24,6.65,8.47,38.22
2010-01-15 00:00:00,0.9490000000000001,1.0,5.45,6.22,8.27,41.19
2010-01-15 01:00:00,0.958,1.0,6.59,5.85,8.81,48.39
2010-01-15 02:00:00,0.978,1.0,6.98,5.1,8.65,53.82
