date,wp3,train,u,v,ws,wd
2009-09-02 21:00:00,0.0,1.0,2.56,0.31,2.58,83.13
2009-09-02 22:00:00,0.0,1.0,2.28,0.29,2.29,82.65
2009-09-02 23:00:00,0.0,1.0,1.98,0.37,2.02,79.33
2009-09-03 00:00:00,0.0,1.0,1.8,0.73,1.94,68.04
2009-09-03 01:00:00,0.0,1.0,2.11,2.04,2.93,45.95
2009-09-03 02:00:00,0.0,1.0,2.27,2.5,3.38,42.31
2009-09-03 03:00:00,0.0,1.0,2.39,2.58,3.52,42.82
2009-09-03 04:00:00,0.016,1.0,2.45,2.43,3.45,45.29
2009-09-03 05:00:00,0.079,1.0,2.41,2.21,3.27,47.48
2009-09-03 06:00:00,0.106,1.0,2.24,2.14,3.1,46.28
2009-09-03 07:00:00,0.09,1.0,1.93,2.36,3.04,39.31
2009-09-03 08:00:00,0.063,1.0,1.52,2.68,3.08,29.64
2009-09-03 09:00:00,0.053,1.0,1.11,2.88,3.08,21.02
2009-09-03 10:00:00,0.048,1.0,0.74,2.77,2.87,15.04
2009-09-03 11:00:00,0.021,1.0,0.49,2.4,2.45,11.66
2009-09-03 12:00:00,0.0,1.0,0.41,1.86,1.91,12.41
2009-09-03 13:00:00,0.0,1.0,0.46,0.82,0.94,29.12
2009-09-03 14:00:00,0.0,1.0,0.77,0.3,0.82,68.66
2009-09-03 15:00:00,0.0,1.0,1.27,-0.11,1.28,94.78
2009-09-03 16:00:00,0.0,1.0,1.86,-0.44,1.91,103.21
2009-09-03 17:00:00,0.0,1.0,2.42,-0.75,2.53,107.16
2009-09-03 18:00:00,0.0,1.0,2.81,-1.09,3.02,111.26
2009-09-03 19:00:00,0.0,1.0,2.94,-1.51,3.3,117.24
2009-09-03 20:00:00,0.0,1.0,2.79,-1.94,3.4,124.86
2009-09-03 21:00:00,0.0,1.0,2.38,-2.3,3.31,133.99
2009-09-03 22:00:00,0.0,1.0,1.77,-2.51,3.07,144.75
2009-09-03 23:00:00,0.0,1.0,1.15,-2.49,2.74,155.26
2009-09-04 00:00:00,0.005,1.0,0.74,-2.18,2.3,161.27
2009-09-04 01:00:00,0.011000000000000001,1.0,0.7,-1.07,1.28,146.83
2009-09-04 02:00:00,0.0,1.0,0.69,-0.5,0.85,126.07
2009-09-04 03:00:00,0.005,1.0,0.82,-0.18,0.84,102.67
2009-09-04 04:00:00,0.005,1.0,1.01,-0.08,1.02,94.29
2009-09-04 05:00:00,0.011000000000000001,1.0,1.15,-0.14,1.16,96.71
2009-09-04 06:00:00,0.026000000000000002,1.0,1.09,-0.32,1.14,106.5
2009-09-04 07:00:00,0.026000000000000002,1.0,0.75,-0.59,0.95,128.22
2009-09-04 08:00:00,0.011000000000000001,1.0,0.26,-0.85,0.89,162.79
2009-09-04 09:00:00,0.0,1.0,-0.18,-1.02,1.03,189.8
2009-09-04 10:00:00,0.0,1.0,-0.42,-1.02,1.11,202.41
2009-09-04 11:00:00,0.0,1.0,-0.48,-0.9,1.02,207.97
2009-09-04 12:00:00,0.005,1.0,-0.38,-0.7,0.8,208.58
2009-09-04 13:00:00,0.021,1.0,0.03,0.28,0.28,5.42
2009-09-04 14:00:00,0.016,1.0,0.24,0.24,0.34,45.65
2009-09-04 15:00:00,0.005,1.0,0.76,-0.22,0.79,106.31
2009-09-04 16:00:00,0.0,1.0,1.43,-0.93,1.71,123.07
2009-09-04 17:00:00,0.011000000000000001,1.0,2.06,-1.67,2.65,129.06
2009-09-04 18:00:00,0.011000000000000001,1.0,2.41,-2.19,3.25,132.28
2009-09-04 19:00:00,0.011000000000000001,1.0,2.35,-2.33,3.3,134.74
2009-09-04 20:00:00,0.026000000000000002,1.0,2.03,-2.17,2.97,136.83
2009-09-04 21:00:00,0.026000000000000002,1.0,1.7,-1.86,2.52,137.66
2009-09-04 22:00:00,0.026000000000000002,1.0,1.52,-1.56,2.18,135.65
2009-09-04 23:00:00,0.037000000000000005,1.0,1.43,-1.31,1.94,132.47
2009-09-05 00:00:00,0.037000000000000005,1.0,1.28,-1.16,1.73,132.12
2009-09-05 01:00:00,0.016,1.0,0.62,-1.6,1.72,158.81
2009-09-05 02:00:00,0.011000000000000001,1.0,0.23,-1.9,1.91,173.14
2009-09-05 03:00:00,0.005,1.0,-0.01,-1.86,1.86,180.21
2009-09-05 04:00:00,0.0,1.0,-0.13,-1.6,1.61,184.67
2009-09-05 05:00:00,0.0,1.0,-0.2,-1.25,1.26,189.14
2009-09-05 06:00:00,0.0,1.0,-0.28,-0.94,0.98,196.47
2009-09-05 07:00:00,0.0,1.0,-0.41,-0.79,0.89,207.31
2009-09-05 08:00:00,0.0,1.0,-0.57,-0.77,0.96,216.63
2009-09-05 09:00:00,0.0,1.0,-0.73,-0.8,1.08,222.08
2009-09-05 10:00:00,0.0,1.0,-0.84,-0.84,1.19,225.16
2009-09-05 11:00:00,0.0,1.0,-0.9,-0.8,1.21,228.38
2009-09-05 12:00:00,0.0,1.0,-0.88,-0.61,1.07,235.03
2009-09-05 13:00:00,0.0,1.0,0.03,-0.39,0.39,175.93
2009-09-05 14:00:00,0.0,1.0,0.15,-0.17,0.23,139.51
2009-09-05 15:00:00,0.0,1.0,0.11,0.03,0.11,75.88
2009-09-05 16:00:00,0.0,1.0,-0.04,0.22,0.23,350.72
2009-09-05 17:00:00,0.0,1.0,-0.2,0.43,0.47,335.05
2009-09-05 18:00:00,0.0,1.0,-0.29,0.66,0.72,336.55
2009-09-05 19:00:00,0.0,1.0,-0.24,0.94,0.97,345.41
2009-09-05 20:00:00,0.0,1.0,-0.16,1.24,1.25,352.66
2009-09-05 21:00:00,0.0,1.0,-0.16,1.57,1.58,354.01
2009-09-05 22:00:00,0.0,1.0,-0.35,1.9,1.93,349.69
2009-09-05 23:00:00,0.0,1.0,-0.63,2.21,2.3,344.01
2009-09-06 00:00:00,0.0,1.0,-0.92,2.46,2.62,339.55
2009-09-06 01:00:00,0.0,1.0,-0.97,2.38,2.57,337.8
2009-09-06 02:00:00,0.005,1.0,-1.25,2.31,2.63,331.55
2009-09-06 03:00:00,0.021,1.0,-1.5,2.21,2.67,325.88
2009-09-06 04:00:00,0.032,1.0,-1.69,2.07,2.67,320.78
2009-09-06 05:00:00,0.011000000000000001,1.0,-1.79,1.88,2.6,316.39
2009-09-06 06:00:00,0.0,1.0,-1.76,1.63,2.4,312.74
2009-09-06 07:00:00,0.0,1.0,-1.59,1.31,2.06,309.59
2009-09-06 08:00:00,0.005,1.0,-1.4,1.03,1.74,306.44
2009-09-06 09:00:00,0.026000000000000002,1.0,-1.37,0.92,1.65,303.79
2009-09-06 10:00:00,0.042,1.0,-1.6,1.05,1.92,303.22
2009-09-06 11:00:00,0.111,1.0,-1.93,1.36,2.36,305.23
2009-09-06 12:00:00,0.159,1.0,-2.09,1.73,2.72,309.61
2009-09-06 13:00:00,0.217,1.0,-1.28,2.19,2.54,329.71
2009-09-06 14:00:00,0.138,1.0,-0.91,2.5,2.66,340.01
2009-09-06 15:00:00,0.07400000000000001,1.0,-0.45,2.67,2.7,350.35
2009-09-06 16:00:00,0.042,1.0,0.03,2.71,2.71,0.69
2009-09-06 17:00:00,0.005,1.0,0.48,2.68,2.72,10.17
2009-09-06 18:00:00,0.005,1.0,0.82,2.63,2.75,17.42
2009-09-06 19:00:00,0.0,1.0,1.0,2.57,2.76,21.29
2009-09-06 20:00:00,0.0,1.0,1.0,2.51,2.7,21.67
2009-09-06 21:00:00,0.0,1.0,0.79,2.39,2.52,18.33
2009-09-06 22:00:00,0.016,1.0,0.4,2.22,2.25,10.21
2009-09-06 23:00:00,0.011000000000000001,1.0,-0.1,2.03,2.03,357.25
2009-09-07 00:00:00,0.011000000000000001,1.0,-0.59,1.91,2.0,342.84
2009-09-07 01:00:00,0.10099999999999999,1.0,-0.64,2.02,2.12,342.33
2009-09-07 02:00:00,0.127,1.0,-0.87,2.04,2.22,337.03
2009-09-07 03:00:00,0.132,1.0,-1.01,2.0,2.24,333.28
2009-09-07 04:00:00,0.111,1.0,-1.08,1.9,2.19,330.52
2009-09-07 05:00:00,0.09,1.0,-1.08,1.77,2.07,328.59
2009-09-07 06:00:00,0.057999999999999996,1.0,-1.02,1.6,1.9,327.54
2009-09-07 07:00:00,0.026000000000000002,1.0,-0.91,1.43,1.69,327.5
2009-09-07 08:00:00,0.037000000000000005,1.0,-0.81,1.31,1.54,328.32
2009-09-07 09:00:00,0.032,1.0,-0.8,1.34,1.56,329.37
2009-09-07 10:00:00,0.021,1.0,-0.9,1.56,1.8,330.04
2009-09-07 11:00:00,0.032,1.0,-1.0,1.83,2.08,331.41
2009-09-07 12:00:00,0.032,1.0,-0.94,1.99,2.2,334.87
2009-09-07 13:00:00,0.032,1.0,-0.58,1.69,1.79,340.94
2009-09-07 14:00:00,0.011000000000000001,1.0,-0.15,1.62,1.63,354.61
2009-09-07 15:00:00,0.0,1.0,0.4,1.43,1.49,15.71
2009-09-07 16:00:00,0.0,1.0,1.0,1.15,1.53,41.06
2009-09-07 17:00:00,0.0,1.0,1.54,0.78,1.73,63.14
2009-09-07 18:00:00,0.0,1.0,1.91,0.32,1.93,80.39
2009-09-07 19:00:00,0.0,1.0,2.02,-0.2,2.03,95.73
2009-09-07 20:00:00,0.0,1.0,1.93,-0.72,2.06,110.38
2009-09-07 21:00:00,0.0,1.0,1.69,-1.12,2.03,123.43
2009-09-07 22:00:00,0.0,1.0,1.39,-1.32,1.92,133.39
2009-09-07 23:00:00,0.0,1.0,1.07,-1.22,1.62,138.75
2009-09-08 00:00:00,0.0,1.0,0.77,-0.74,1.06,133.82
2009-09-08 01:00:00,0.0,1.0,0.51,-0.03,0.51,93.54
2009-09-08 02:00:00,0.0,1.0,0.09,0.14,0.17,32.99
2009-09-08 03:00:00,0.0,1.0,-0.14,0.24,0.28,329.46
2009-09-08 04:00:00,0.0,1.0,-0.25,0.28,0.38,319.09
2009-09-08 05:00:00,0.0,1.0,-0.27,0.28,0.39,316.13
2009-09-08 06:00:00,0.0,1.0,-0.28,0.26,0.38,312.6
2009-09-08 07:00:00,0.0,1.0,-0.32,0.23,0.39,305.22
2009-09-08 08:00:00,0.0,1.0,-0.38,0.19,0.43,296.47
2009-09-08 09:00:00,0.0,1.0,-0.45,0.16,0.48,289.21
2009-09-08 10:00:00,0.0,1.0,-0.51,0.13,0.53,283.86
2009-09-08 11:00:00,0.0,1.0,-0.53,0.07,0.54,277.29
2009-09-08 12:00:00,0.0,1.0,-0.48,-0.05,0.48,263.66
2009-09-08 13:00:00,0.0,1.0,-0.2,-0.66,0.69,196.49
2009-09-08 14:00:00,0.0,1.0,-0.02,-0.89,0.89,181.43
2009-09-08 15:00:00,0.0,1.0,0.07,-0.92,0.92,175.88
2009-09-08 16:00:00,0.0,1.0,0.1,-0.84,0.84,172.85
2009-09-08 17:00:00,0.0,1.0,0.16,-0.73,0.75,167.47
2009-09-08 18:00:00,0.0,1.0,0.31,-0.69,0.76,155.73
2009-09-08 19:00:00,0.0,1.0,0.59,-0.81,1.01,143.74
2009-09-08 20:00:00,0.0,1.0,0.88,-1.04,1.36,139.88
2009-09-08 21:00:00,0.0,1.0,0.99,-1.32,1.65,143.18
2009-09-08 22:00:00,0.0,1.0,0.8,-1.55,1.75,152.83
2009-09-08 23:00:00,0.0,1.0,0.36,-1.56,1.6,166.95
2009-09-09 00:00:00,0.0,1.0,-0.23,-1.1,1.13,191.8
2009-09-09 01:00:00,0.0,1.0,-1.24,-0.6,1.38,244.26
2009-09-09 02:00:00,0.0,1.0,-1.77,0.2,1.78,276.57
2009-09-09 03:00:00,0.0,1.0,-2.03,0.72,2.15,289.59
2009-09-09 04:00:00,0.0,1.0,-2.09,1.02,2.32,295.92
2009-09-09 05:00:00,0.0,1.0,-2.04,1.16,2.35,299.71
2009-09-09 06:00:00,0.0,1.0,-1.97,1.25,2.33,302.38
2009-09-09 07:00:00,0.0,1.0,-1.94,1.32,2.35,304.36
2009-09-09 08:00:00,0.005,1.0,-1.92,1.36,2.35,305.24
2009-09-09 09:00:00,0.005,1.0,-1.85,1.27,2.24,304.58
2009-09-09 10:00:00,0.079,1.0,-1.69,1.05,1.99,301.95
2009-09-09 11:00:00,0.069,1.0,-1.53,0.84,1.74,298.96
2009-09-09 12:00:00,0.069,1.0,-1.47,0.84,1.69,299.72
2009-09-09 13:00:00,0.037000000000000005,1.0,-1.96,1.52,2.48,307.72
2009-09-09 14:00:00,0.0,1.0,-2.0,2.07,2.88,315.96
2009-09-09 15:00:00,0.005,1.0,-1.7,2.37,2.92,324.37
2009-09-09 16:00:00,0.011000000000000001,1.0,-1.2,2.5,2.77,334.37
2009-09-09 17:00:00,0.026000000000000002,1.0,-0.68,2.54,2.63,344.99
2009-09-09 18:00:00,0.005,1.0,-0.35,2.6,2.62,352.29
2009-09-09 19:00:00,0.005,1.0,-0.35,2.76,2.78,352.73
2009-09-09 20:00:00,0.0,1.0,-0.57,2.94,2.99,349.08
2009-09-09 21:00:00,0.005,1.0,-0.82,3.02,3.13,344.82
2009-09-09 22:00:00,0.032,1.0,-0.97,2.92,3.08,341.54
2009-09-09 23:00:00,0.063,1.0,-1.08,2.7,2.91,338.27
2009-09-10 00:00:00,0.14800000000000002,1.0,-1.21,2.46,2.74,333.75
2009-09-10 01:00:00,0.254,1.0,-1.34,2.02,2.42,326.34
2009-09-10 02:00:00,0.222,1.0,-1.73,2.16,2.77,321.2
2009-09-10 03:00:00,0.265,1.0,-1.96,2.25,2.98,318.91
2009-09-10 04:00:00,0.354,1.0,-2.06,2.28,3.07,317.97
2009-09-10 05:00:00,0.434,1.0,-2.09,2.26,3.08,317.18
2009-09-10 06:00:00,0.455,1.0,-2.14,2.18,3.06,315.49
2009-09-10 07:00:00,0.444,1.0,-2.24,2.04,3.03,312.23
2009-09-10 08:00:00,0.392,1.0,-2.32,1.84,2.96,308.33
2009-09-10 09:00:00,0.365,1.0,-2.28,1.58,2.77,304.82
2009-09-10 10:00:00,0.302,1.0,-2.04,1.3,2.42,302.59
2009-09-10 11:00:00,0.243,1.0,-1.72,1.12,2.05,303.05
2009-09-10 12:00:00,0.29100000000000004,1.0,-1.46,1.17,1.87,308.67
2009-09-10 13:00:00,0.243,1.0,-2.07,2.24,3.04,317.26
2009-09-10 14:00:00,0.11599999999999999,1.0,-1.78,2.51,3.07,324.61
2009-09-10 15:00:00,0.095,1.0,-1.32,2.68,2.99,333.88
2009-09-10 16:00:00,0.063,1.0,-0.77,2.79,2.89,344.55
2009-09-10 17:00:00,0.069,1.0,-0.29,2.89,2.91,354.27
2009-09-10 18:00:00,0.07400000000000001,1.0,-0.02,3.07,3.07,359.57
2009-09-10 19:00:00,0.09,1.0,-0.07,3.34,3.34,358.76
2009-09-10 20:00:00,0.10099999999999999,1.0,-0.34,3.54,3.55,354.45
2009-09-10 21:00:00,0.111,1.0,-0.69,3.45,3.52,348.64
2009-09-10 22:00:00,0.153,1.0,-1.0,2.95,3.12,341.25
2009-09-10 23:00:00,0.153,1.0,-1.24,2.25,2.57,331.04
2009-09-11 00:00:00,0.159,1.0,-1.42,1.64,2.17,319.2
2009-09-11 01:00:00,0.275,1.0,-1.52,1.28,1.99,309.96
2009-09-11 02:00:00,0.29600000000000004,1.0,-1.74,1.36,2.21,308.07
2009-09-11 03:00:00,0.32299999999999995,1.0,-1.92,1.39,2.37,305.97
2009-09-11 04:00:00,0.376,1.0,-2.06,1.39,2.49,303.89
2009-09-11 05:00:00,0.365,1.0,-2.17,1.37,2.57,302.27
2009-09-11 06:00:00,0.29600000000000004,1.0,-2.25,1.39,2.65,301.63
2009-09-11 07:00:00,0.28600000000000003,1.0,-2.31,1.45,2.72,302.2
2009-09-11 08:00:00,0.275,1.0,-2.3,1.5,2.75,303.16
2009-09-11 09:00:00,0.275,1.0,-2.21,1.47,2.66,303.58
2009-09-11 10:00:00,0.33299999999999996,1.0,-2.03,1.31,2.42,302.76
2009-09-11 11:00:00,0.365,1.0,-1.83,1.12,2.15,301.47
2009-09-11 12:00:00,0.423,1.0,-1.71,1.05,2.0,301.53
2009-09-11 13:00:00,0.365,1.0,-2.18,1.47,2.63,304.01
2009-09-11 14:00:00,0.222,1.0,-1.98,1.44,2.45,306.09
2009-09-11 15:00:00,0.09,1.0,-1.88,1.69,2.52,311.99
2009-09-11 16:00:00,0.048,1.0,-1.83,2.09,2.78,318.75
2009-09-11 17:00:00,0.032,1.0,-1.83,2.49,3.09,323.64
2009-09-11 18:00:00,0.005,1.0,-1.84,2.69,3.26,325.66
2009-09-11 19:00:00,0.016,1.0,-1.83,2.6,3.18,324.84
2009-09-11 20:00:00,0.026000000000000002,1.0,-1.74,2.35,2.93,323.53
2009-09-11 21:00:00,0.026000000000000002,1.0,-1.51,2.19,2.66,325.48
2009-09-11 22:00:00,0.016,1.0,-1.11,2.26,2.52,333.88
2009-09-11 23:00:00,0.09,1.0,-0.71,2.46,2.56,343.83
2009-09-12 00:00:00,0.138,1.0,-0.53,2.59,2.65,348.52
2009-09-12 01:00:00,0.196,1.0,-0.63,2.37,2.45,345.15
2009-09-12 02:00:00,0.196,1.0,-0.87,2.52,2.67,340.99
2009-09-12 03:00:00,0.20600000000000002,1.0,-1.12,2.45,2.69,335.43
2009-09-12 04:00:00,0.19,1.0,-1.36,2.22,2.6,328.59
2009-09-12 05:00:00,0.233,1.0,-1.55,1.96,2.5,321.62
2009-09-12 06:00:00,0.196,1.0,-1.68,1.8,2.46,316.97
2009-09-12 07:00:00,0.14300000000000002,1.0,-1.72,1.81,2.5,316.59
2009-09-12 08:00:00,0.122,1.0,-1.68,1.88,2.52,318.19
2009-09-12 09:00:00,0.079,1.0,-1.61,1.82,2.43,318.6
2009-09-12 10:00:00,0.042,1.0,-1.5,1.53,2.14,315.46
2009-09-12 11:00:00,0.016,1.0,-1.33,1.14,1.75,310.78
2009-09-12 12:00:00,0.005,1.0,-1.02,0.89,1.35,311.08
2009-09-12 13:00:00,0.0,1.0,-0.31,1.38,1.41,347.39
2009-09-12 14:00:00,0.0,1.0,0.31,1.34,1.37,13.12
2009-09-12 15:00:00,0.0,1.0,0.92,1.06,1.41,41.06
2009-09-12 16:00:00,0.0,1.0,1.5,0.61,1.62,68.01
2009-09-12 17:00:00,0.0,1.0,2.01,0.01,2.01,89.74
2009-09-12 18:00:00,0.0,1.0,2.42,-0.7,2.52,106.05
2009-09-12 19:00:00,0.005,1.0,2.7,-1.45,3.06,118.18
2009-09-12 20:00:00,0.026000000000000002,1.0,2.83,-2.07,3.5,126.24
2009-09-12 21:00:00,0.011000000000000001,1.0,2.76,-2.37,3.64,130.58
2009-09-12 22:00:00,0.0,1.0,2.51,-2.21,3.34,131.37
2009-09-12 23:00:00,0.005,1.0,2.18,-1.81,2.83,129.57
2009-09-13 00:00:00,0.037000000000000005,1.0,1.93,-1.44,2.41,126.62
2009-09-13 01:00:00,0.095,1.0,1.73,-1.14,2.07,123.56
2009-09-13 02:00:00,0.10099999999999999,1.0,1.93,-1.31,2.33,124.19
2009-09-13 03:00:00,0.079,1.0,1.98,-1.42,2.44,125.69
2009-09-13 04:00:00,0.021,1.0,1.92,-1.5,2.43,127.97
2009-09-13 05:00:00,0.011000000000000001,1.0,1.75,-1.53,2.33,131.07
2009-09-13 06:00:00,0.016,1.0,1.52,-1.52,2.15,135.14
2009-09-13 07:00:00,0.026000000000000002,1.0,1.23,-1.48,1.93,140.46
2009-09-13 08:00:00,0.005,1.0,0.92,-1.44,1.71,147.39
2009-09-13 09:00:00,0.0,1.0,0.64,-1.42,1.56,155.68
2009-09-13 10:00:00,0.0,1.0,0.42,-1.45,1.51,163.89
2009-09-13 11:00:00,0.0,1.0,0.26,-1.54,1.56,170.52
2009-09-13 12:00:00,0.0,1.0,0.15,-1.7,1.7,174.81
2009-09-13 13:00:00,0.0,1.0,-0.69,-1.54,1.69,204.21
2009-09-13 14:00:00,0.0,1.0,-0.38,-1.59,1.63,193.59
2009-09-13 15:00:00,0.0,1.0,0.45,-1.67,1.73,164.95
2009-09-13 16:00:00,0.026000000000000002,1.0,1.57,-1.8,2.39,138.94
2009-09-13 17:00:00,0.057999999999999996,1.0,2.68,-2.0,3.35,126.76
2009-09-13 18:00:00,0.127,1.0,3.46,-2.31,4.16,123.68
2009-09-13 19:00:00,0.18,1.0,3.68,-2.71,4.56,126.38
2009-09-13 20:00:00,0.153,1.0,3.42,-3.03,4.57,131.47
2009-09-13 21:00:00,0.132,1.0,2.89,-3.04,4.19,136.48
2009-09-13 22:00:00,0.233,1.0,2.25,-2.62,3.45,139.35
2009-09-13 23:00:00,0.307,1.0,1.69,-1.99,2.61,139.67
2009-09-14 00:00:00,0.32799999999999996,1.0,1.4,-1.48,2.04,136.6
2009-09-14 01:00:00,0.233,1.0,2.2,-1.79,2.83,129.14
2009-09-14 02:00:00,0.16899999999999998,1.0,2.03,-1.45,2.5,125.5
2009-09-14 03:00:00,0.19,1.0,1.87,-1.26,2.26,123.86
2009-09-14 04:00:00,0.132,1.0,1.72,-1.16,2.08,124.01
2009-09-14 05:00:00,0.11599999999999999,1.0,1.59,-1.12,1.95,125.22
2009-09-14 06:00:00,0.106,1.0,1.48,-1.09,1.84,126.36
2009-09-14 07:00:00,0.106,1.0,1.4,-1.02,1.74,126.08
2009-09-14 08:00:00,0.132,1.0,1.41,-0.91,1.68,122.95
2009-09-14 09:00:00,0.10099999999999999,1.0,1.57,-0.77,1.75,116.21
2009-09-14 10:00:00,0.085,1.0,1.9,-0.62,2.0,108.11
2009-09-14 11:00:00,0.048,1.0,2.32,-0.6,2.4,104.42
2009-09-14 12:00:00,0.026000000000000002,1.0,2.68,-0.85,2.81,107.52
2009-09-14 13:00:00,0.032,1.0,3.25,-1.79,3.71,118.88
2009-09-14 14:00:00,0.026000000000000002,1.0,3.47,-2.25,4.14,122.92
2009-09-14 15:00:00,0.053,1.0,3.61,-2.57,4.43,125.47
2009-09-14 16:00:00,0.079,1.0,3.68,-2.78,4.61,127.11
2009-09-14 17:00:00,0.19,1.0,3.76,-2.94,4.77,128.0
2009-09-14 18:00:00,0.243,1.0,3.94,-3.09,5.0,128.13
2009-09-14 19:00:00,0.259,1.0,4.24,-3.27,5.35,127.64
2009-09-14 20:00:00,0.259,1.0,4.45,-3.36,5.57,127.08
2009-09-14 21:00:00,0.243,1.0,4.29,-3.23,5.37,126.95
2009-09-14 22:00:00,0.222,1.0,3.6,-2.78,4.55,127.7
2009-09-14 23:00:00,0.23800000000000002,1.0,2.64,-2.2,3.44,129.72
2009-09-15 00:00:00,0.228,1.0,1.8,-1.7,2.47,133.34
2009-09-15 01:00:00,0.159,1.0,1.89,-2.07,2.81,137.65
2009-09-15 02:00:00,0.20600000000000002,1.0,1.4,-1.99,2.43,144.91
2009-09-15 03:00:00,0.106,1.0,1.01,-1.83,2.09,151.06
2009-09-15 04:00:00,0.095,1.0,0.71,-1.63,1.78,156.6
2009-09-15 05:00:00,0.07400000000000001,1.0,0.45,-1.47,1.54,162.95
2009-09-15 06:00:00,0.032,1.0,0.21,-1.41,1.42,171.7
2009-09-15 07:00:00,0.005,1.0,-0.06,-1.48,1.48,182.24
2009-09-15 08:00:00,0.011000000000000001,1.0,-0.31,-1.62,1.65,190.92
2009-09-15 09:00:00,0.026000000000000002,1.0,-0.52,-1.75,1.83,196.64
2009-09-15 10:00:00,0.011000000000000001,1.0,-0.67,-1.8,1.92,200.52
2009-09-15 11:00:00,0.0,1.0,-0.81,-1.74,1.92,204.95
2009-09-15 12:00:00,0.0,1.0,-1.01,-1.6,1.9,212.28
2009-09-15 13:00:00,0.005,1.0,-2.24,-1.44,2.67,237.3
2009-09-15 14:00:00,0.005,1.0,-2.48,-1.33,2.81,241.77
2009-09-15 15:00:00,0.005,1.0,-2.04,-1.48,2.52,234.01
2009-09-15 16:00:00,0.011000000000000001,1.0,-1.18,-1.81,2.16,213.13
2009-09-15 17:00:00,0.016,1.0,-0.26,-2.26,2.27,186.44
2009-09-15 18:00:00,0.042,1.0,0.38,-2.77,2.8,172.22
2009-09-15 19:00:00,0.011000000000000001,1.0,0.45,-3.27,3.3,172.1
2009-09-15 20:00:00,0.005,1.0,0.08,-3.62,3.62,178.67
2009-09-15 21:00:00,0.042,1.0,-0.52,-3.66,3.7,188.15
2009-09-15 22:00:00,0.18,1.0,-1.18,-3.3,3.51,199.71
2009-09-15 23:00:00,0.222,1.0,-1.8,-2.7,3.25,213.66
2009-09-16 00:00:00,0.222,1.0,-2.29,-2.06,3.09,228.02
2009-09-16 01:00:00,0.185,1.0,-2.96,-1.5,3.32,243.09
2009-09-16 02:00:00,0.233,1.0,-2.83,-1.0,3.01,250.6
2009-09-16 03:00:00,0.196,1.0,-2.8,-0.76,2.9,254.76
2009-09-16 04:00:00,0.16399999999999998,1.0,-2.82,-0.72,2.91,255.57
2009-09-16 05:00:00,0.212,1.0,-2.88,-0.81,2.99,254.34
2009-09-16 06:00:00,0.132,1.0,-2.97,-0.93,3.11,252.68
2009-09-16 07:00:00,0.122,1.0,-3.07,-1.01,3.23,251.69
2009-09-16 08:00:00,0.085,1.0,-3.09,-1.06,3.27,251.0
2009-09-16 09:00:00,0.037000000000000005,1.0,-2.96,-1.08,3.15,249.89
2009-09-16 10:00:00,0.057999999999999996,1.0,-2.63,-1.06,2.83,248.07
2009-09-16 11:00:00,0.021,1.0,-2.29,-0.91,2.47,248.34
2009-09-16 12:00:00,0.032,1.0,-2.18,-0.54,2.25,256.15
2009-09-16 13:00:00,0.016,1.0,-2.92,-0.14,2.93,267.22
2009-09-16 14:00:00,0.0,1.0,-3.0,0.43,3.04,278.19
2009-09-16 15:00:00,0.0,1.0,-2.77,0.93,2.92,288.61
2009-09-16 16:00:00,0.0,1.0,-2.32,1.34,2.68,300.02
2009-09-16 17:00:00,0.005,1.0,-1.78,1.6,2.39,312.05
2009-09-16 18:00:00,0.0,1.0,-1.26,1.65,2.08,322.55
2009-09-16 19:00:00,0.0,1.0,-0.88,1.46,1.7,329.05
2009-09-16 20:00:00,0.0,1.0,-0.57,1.2,1.33,334.44
2009-09-16 21:00:00,0.0,1.0,-0.28,1.08,1.11,345.33
2009-09-16 22:00:00,0.0,1.0,0.04,1.24,1.24,2.03
2009-09-16 23:00:00,0.0,1.0,0.3,1.64,1.66,10.29
2009-09-17 00:00:00,0.005,1.0,0.34,2.16,2.19,8.84
2009-09-17 01:00:00,0.021,1.0,0.82,2.29,2.43,19.63
2009-09-17 02:00:00,0.063,1.0,0.55,3.04,3.09,10.23
2009-09-17 03:00:00,0.042,1.0,0.22,3.44,3.45,3.71
2009-09-17 04:00:00,0.111,1.0,-0.12,3.59,3.59,358.14
2009-09-17 05:00:00,0.19,1.0,-0.4,3.62,3.65,353.66
2009-09-17 06:00:00,0.212,1.0,-0.56,3.69,3.73,351.38
2009-09-17 07:00:00,0.16399999999999998,1.0,-0.55,3.88,3.92,352.0
2009-09-17 08:00:00,0.23800000000000002,1.0,-0.45,4.06,4.08,353.62
2009-09-17 09:00:00,0.265,1.0,-0.41,4.02,4.05,354.15
2009-09-17 10:00:00,0.243,1.0,-0.49,3.67,3.7,352.34
2009-09-17 11:00:00,0.19,1.0,-0.55,3.17,3.22,350.1
2009-09-17 12:00:00,0.138,1.0,-0.4,2.8,2.83,351.97
2009-09-17 13:00:00,0.18,1.0,1.03,2.69,2.88,20.98
2009-09-17 14:00:00,0.106,1.0,1.83,2.95,3.47,31.76
2009-09-17 15:00:00,0.079,1.0,2.42,2.9,3.78,39.87
2009-09-17 16:00:00,0.037000000000000005,1.0,2.85,2.61,3.87,47.59
2009-09-17 17:00:00,0.037000000000000005,1.0,3.21,2.14,3.86,56.26
2009-09-17 18:00:00,0.032,1.0,3.57,1.57,3.9,66.3
